temperature,humidity,pressure,label
19.01872464439787,35.11364265617005,912.8133562307708,0
13.599660746246109,48.570844024448874,1006.6153454411012,0
28.73037021255971,58.76774024858531,880.121237239135,1
22.687935901315562,28.99231410958464,903.619790193784,0
23.223082057864055,63.65768825820103,1010.0358445805474,0
18.459409713362334,40.65171385143243,1016.5315459894877,0
22.381238610428344,44.95650436682813,937.3921817270884,0
24.631886491429043,56.04387831953913,1028.0766481582773,0
16.06816695412945,47.24112094059299,968.351387750467,0
18.084426658450877,42.87407267210875,988.9935386592349,0
27.532367748737084,44.17473480375525,998.8481328436695,1
22.915151769342508,45.05777985458367,957.4403687304339,0
12.318128450943236,43.24151592438999,1058.5974733519902,0
23.490892365815622,58.652098431600265,993.9268101010241,0
22.44181241198839,50.489334183430245,1024.9680044741851,0
18.790973032136282,38.189911259936814,999.8463197745168,0
15.139776992645261,48.52531900976615,1026.4232513062445,0
21.924221363372755,46.85453612562838,961.2619908334725,0
28.801306988386933,42.29468077997639,1017.3397098598836,1
27.17558559487306,77.86696248385577,970.6594702402884,1
25.62455698612086,59.87019723907504,928.6550959905492,1
31.492575735752446,45.94692315003614,889.2656377154242,1
28.021124371355626,37.31823671014151,1030.8961651188342,1
26.363171036693746,46.31737955929172,961.2796077255276,1
14.584415527977491,46.74272553232598,956.3191696686911,0
23.88451781597264,58.30169891884334,1009.0707274960976,0
14.594269279142932,46.65782973047966,925.66252387369,0
22.898501176909974,48.36119482569091,1008.1659464559373,0
17.09205060769549,36.744685184613424,1058.4715186922954,0
17.150439458934763,47.55367038060947,1048.4499484118055,0
23.58122695556183,64.16806407426567,1062.8142339633123,0
22.953987402489226,51.07099977462975,969.6635049310992,0
13.000006531175721,50.123550153851326,1070.4250531516216,0
19.85367682769915,63.43196502314623,1092.3817422198797,0
16.27667203079556,56.33342797715486,985.292943040047,0
15.976257900195264,67.09260358717171,1025.5372775658254,0
14.781286598383343,46.946105113303105,1037.2398988660207,0
20.900044738632676,44.90323138927063,1048.6203297597717,0
20.549560498225425,55.433314164824964,868.9553282047794,0
18.92203782062836,52.203573623617785,1063.4684646488593,0
18.424296328868294,62.19396641907513,991.2936841197767,0
25.05901224098327,43.0168751439092,1106.3958371456997,1
15.620391824487902,56.60064487664254,927.8589922743647,0
27.99700399159707,41.6410781468274,1003.745434314414,1
22.44822928164441,42.64620371011886,913.6211442321817,0
23.195591200682742,54.35650267170379,1024.5551510240346,0
18.526607653813844,58.89952545826747,1037.0004795948907,0
22.466657470438573,52.380683153301796,1066.65047630222,0
14.904227382125075,59.259009753206875,958.0156564748714,0
17.369684797963714,50.57099705579157,962.584339202244,0
20.172790292997693,32.66042517967319,1033.1954345311822,0
7.246150691675675,52.56828733387101,966.3435075878915,0
26.871133043400818,47.128148754088976,1038.9985372258147,1
13.381186838933782,49.27750823988363,964.9120208237814,0
11.049587578434439,43.45354357000561,1040.6476927961928,0
18.12881331755693,45.52283743357731,997.1483576691261,0
19.002959814558956,46.08923185915452,1011.5587594079976,0
12.718760909502414,51.33384233665696,959.9761774175213,0
12.507914712641567,41.810730319049796,1079.343613957055,0
21.672546433305197,53.1123738347115,1003.6983852735916,0
9.607097191942236,44.38928051105875,1113.202427777821,0
25.372837862122747,55.707534167089314,956.4169316736276,1
18.24821080385807,48.62492806096162,944.2528968616768,0
17.611914412836494,54.57992097516209,997.4364437511607,0
22.269139658183256,39.057928802356344,1083.6366926222397,0
19.135132275898638,44.09881514091926,1023.3751745988563,0
17.077771821786335,48.56741152959277,993.7688767544879,0
19.998104845230408,45.27955861674502,925.1895371595434,0
13.35637171355264,44.094881055474715,1000.3779885282383,0
11.849486862798246,48.50984369387202,991.9494810540407,0
17.840166145185286,41.868738444562936,1046.259860312629,0
13.13291216757662,37.782292351954446,1015.093019445508,0
9.596728885548965,43.30176292203793,968.9959613051496,0
27.07115033407364,59.11666398039618,929.3739588105898,1
22.562039351169464,53.634870033372806,980.4732608984465,0
9.495294509831552,39.47478861258107,975.2256648829725,0
16.979850445228433,43.44107609799112,1043.6259270605258,0
17.377315489407835,58.53566002434475,986.6429598177816,0
20.87833448170546,57.72053785644771,1007.2769572072162,0
23.804652781823194,49.85338917474047,1009.1489937649562,0
26.14005692619866,45.708526481702584,986.1636030379284,1
25.471960227432238,50.100995908795944,937.5779881157493,1
19.349365898446784,54.50012206121323,931.2047924688884,0
15.89441003833779,44.326277448748925,975.6040744229188,0
19.550481729468004,65.18421664428205,1166.8704738599045,0
8.25453209642562,39.945952331386216,1052.5287033881546,0
20.226433726979188,48.39757875469195,1049.675144095434,0
23.978032621961813,73.43736580407327,982.5661252959375,0
20.54463937414007,63.08066891826382,924.6649460603495,0
15.82610602077898,53.76285086424948,1009.1127900985028,0
20.410448385807303,66.9380204562492,967.6630926083701,0
15.014604820727964,55.74800508579455,958.4994990302226,0
23.245355953126978,28.723775623022327,929.3373043841152,0
20.940503704031954,47.73555446769206,1013.505330017032,0
14.010030177224795,55.81339996152812,895.3382151145037,0
20.41038342670376,48.36159620119203,1071.6312094327552,0
10.108116696249514,39.155774202422734,988.8044915646308,0
16.041458460685952,44.7580862015062,1051.8432167127655,0
17.527148515732375,60.75576954777783,984.6370632590047,0
18.00244701505653,38.92286935934507,961.0903877074292,0
20.983556175388888,48.46407345057745,1097.588326924901,0
11.746316930250044,60.64144429408757,961.2170642597588,0
19.980514534905858,45.34638919043037,1068.4228000789496,0
15.15173681843148,47.70684318275133,925.5428562538822,0
20.323914494511467,42.31362370640574,957.4890609081008,0
11.810095490196561,51.15636821950772,948.7763943280116,0
12.920489438362459,48.03319080877629,1063.6213488034466,0
13.460423164612898,56.765045757824325,1077.4252319715138,0
16.1670563328533,63.85402820985206,993.2209730747687,0
17.323364438824882,40.04769769446618,925.1583998353922,0
20.130559340143165,62.15389890180488,894.5594873620321,0
18.700510937300944,63.46707884076217,985.9043192074136,0
24.823606281348525,47.996523496723206,948.2385471220848,0
11.896573863260723,69.69282251833945,1087.9170533920098,0
12.140610740690704,34.64930113769367,1036.011571915108,0
24.580895475264278,62.53603748901895,880.398334550793,0
21.789701953394612,59.57492676284333,1001.5234419180877,0
16.488947425615912,42.89091552974425,1000.8280191605222,0
21.11627581176432,53.1404617798614,963.9139460235963,0
29.691462202636657,54.52881252708228,1027.398287709099,1
20.883650925192267,31.643544118744124,994.7030609553766,0
19.530116181167582,40.45474101279918,1052.336443750018,0
17.61842183884976,56.75762009899283,992.8277091163783,0
24.444838977967727,46.723738815379825,974.8292102775139,0
23.967272451132644,42.50155494943992,945.3608758924422,0
23.157687584148114,65.751201825262,1024.364904412032,0
25.8422283420192,60.608968963549586,1038.1070618019512,1
23.9802715288415,57.70990725008585,1092.6667898390488,0
16.14446922309501,32.48114563898898,981.1930109556265,0
12.464144280243417,50.85820112685289,979.7535776403967,0
20.97370861327345,35.97727787175379,1009.023999077549,0
12.293673618636614,50.736500337276205,952.1183682676923,0
24.523557980097504,52.30859863051019,1018.3889390247717,0
23.051262299600904,60.48657745504876,1017.411769502919,0
28.23722125515107,44.97699682127783,883.4250912101785,1
28.499436145423992,41.720992271801215,984.0021394016235,1
27.358109822973326,44.54255121042543,1001.5864755702765,1
25.298927606247396,42.607777400296825,1091.3300136223818,1
16.893387994589016,50.794928440917175,1062.9247242779004,0
21.87483872045567,44.16945440914886,983.0832180618754,0
19.916383449145318,49.2063791375413,976.9522322918295,0
19.030321338677393,54.679556482818285,937.7637954344564,0
19.563115679279313,51.657587981370895,1011.8464506792667,0
18.47435821446675,54.0349497841894,982.2310666786575,0
23.094194980323167,51.70051104822362,968.7213455492258,0
27.240447955242587,62.01772099137734,1019.456687096976,1
10.83305512615497,51.02481795107113,992.4859168107433,0
12.531069834486479,57.26941119963062,983.9755217980028,0
15.695060119974194,56.88444789987208,971.6642848716182,0
19.812711346384038,44.07737677848756,999.1483065673121,0
8.770589468003664,43.43721230151479,980.570056048515,0
20.685701397055848,51.456171475515276,972.7530442133743,0
19.11642393067522,54.055903860524765,1079.3660851952043,0
19.038707000918464,32.38917612759107,1093.1333609760854,0
23.684579649372694,60.638880244755235,953.8636368351566,0
22.994053628824737,36.62119532771617,936.5571458325145,0
15.01843450641441,44.17847535074138,1054.9461071018836,0
17.50544823581102,55.10204577858086,1094.2618096081562,0
23.127632256299663,53.55773786062363,943.9668229567422,0
19.681968160597506,51.73129668140758,1002.4734025899684,0
21.7815814407767,41.846828753050374,1003.0524280851726,0
10.89271583067,44.029292208911684,1100.573074491607,0
